ATT001,ATT002,ATT003,ATT005,ATT01,ATT02,ATT03,ATT05,ATT_1,ATT_2,ATT_3,ATT_5,ATT1,ATT2,ATT3,ATT5,ATT10,ATT20,ATT30,ATT50,,R_LATITUDE,R_LONGITUD,R_RAINHEIGHT,R_ALTITUDE,R_RAINHEIGHT2,R_HEIGHT,R_ANT_BEAM,ANTEN_DIAM,FIG_MERIT,XPD_0,OFF_AXIS,RELAT_LEV,RANGE_REC,INT_TIME,EXP_NO,DURATION,FREQUENCY,POLAR,ELEVATION,T_MED,DATA_SAMP,CALIB_INT,DAT_RES,RAIN_RES,FLAG1,FLAG2,FLAG3,FLAG4,RAIN_TIME,RR_001,RR_002,RR_003,RR_005,RR_01,RR_02,RR_03,RR_05,RR_1,RR_2,RR_3,RR_5,RR1,RR2,RR3,RR5,RR10,RR20,RR30,RR50,A_001,A_002,A_003,A_005,A_01,A_02,A_03,A_05,A_1,A_2,A_3,A_5,A1,A2,A3,A5,A10,A20,A30,A50,FLAG5
0,0,0,0,8.165867029,5.308756879,4.173040842,2.648433416,1.484931272,0.954389452,0.664041832,0.459768971,0.210050737,0,0,0,0,0,0,0,,37.2,279.5,4.2649,640,3.6249,0,0,0,0,0,0,0,0,0,12,1339,28.6,52.5,45,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,49,31,24,14.8,8,5,3.4,2.3,1,0,0,0,0,0,0,0,0,0,0,0,27.7,22.3,19.7,16,12.1,9.5,8.3,7,5.5,0,0,0,0,0,0,0,ME
17.35729266,15.39356285,14.12608861,12.36367595,9.859276683,7.281862457,5.515640083,3.580221442,1.93428138,1.150366822,0,0,0,0,0,0,0,0,0,0,,37.2,279.5,4.2649,640,3.6249,0,0,0,0,0,0,0,0,0,13,306,28.6,52.5,44,0,0,0,0,0,0.02,0.20,0.00,0.00,0,109.3,96.2,87.8,76.2,59.9,43.4,32.3,20.4,10.6,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1,26.2,20.7,12.5,9.5,8.8,7.6,5.8,0,0,0,0,0,0,0,SE
15.79248848,14.10279747,11.57406738,8.275538272,5.694448223,3.845133346,3.067200935,2.293418973,1.274450054,0.755505268,0.571771949,0,0,0,0,0,0,0,0,0,,37.2,279.5,4.2649,640,3.6249,0,0,0,0,0,0,0,0,0,14,334,28.6,52.5,45,0,0,0,0,0,0.01,0.30,0.03,1.00,0,98.8,87.6,71,49.7,33.4,22,17.3,12.7,6.8,3.9,2.9,0,0,0,0,0,0,0,0,0,0,0,0,35.1,23.5,20.1,18.8,14.1,10.8,8.7,7.5,6.2,4.5,0,0,0,0,0,0,0,SE
15.69514438,11.24176701,9.604709877,7.965456092,5.969114756,4.338044335,3.151622738,2.345103571,1.642027499,1.079833683,0,0,0,0,0,0,0,0,0,0,,37.2,279.5,4.2649,640,3.6249,0,0,0,0,0,0,0,0,0,15,365,28.6,52.5,46,0,0,0,0,0,0.02,0.20,0.01,1.00,0,98.1,68.8,58.2,47.7,35.1,25,17.8,13,8.9,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3,24.7,18.2,15.2,12.5,9.9,7.9,7.1,6.1,4.8,0,0,0,0,0,0,0,SE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33.3,275.6,4.3727,100,4.2727,0,0,0,0,0,0,0,0,0,1,365,19,90,29.9,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33.3,275.6,4.3727,100,4.2727,0,0,0,0,0,0,0,0,0,2,365,19,90,49.5,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33.3,275.6,4.3727,100,4.2727,0,0,0,0,0,0,0,0,0,3,365,28.6,90,29.9,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33.3,275.6,4.3727,100,4.2727,0,0,0,0,0,0,0,0,0,4,365,28.6,90,49.5,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,N
4.278076571,3.363205563,2.923029263,2.452303142,1.936332506,1.324820149,1.060960394,0.639157223,0.320847726,0.194530135,0.143428356,0,0,0,0,0,0,0,0,0,,30.4,262.3,4.4063,240,4.1663,0,0,0,0,0,0,0,0,0,1,365,11.7,45,50,0,0,0,0,0,0.00,0.30,0.00,0.30,0,93,75.6,67,57.6,47,33.9,28,18.1,10,6.5,5,0,0,0,0,0,0,0,0,0,0,0,17.5,13,8.7,6.3,5.2,3.6,2.2,1.6,1.3,0,0,0,0,0,0,0,0,0,0E
5.752161889,4.920275226,4.492540984,3.743292601,2.923029263,1.855219926,1.420616506,0.755383686,0.320847726,0.194530135,0.143428356,0,0,0,0,0,0,0,0,0,,30.4,262.3,4.4063,240,4.1663,0,0,0,0,0,0,0,0,0,2,365,11.7,45,50,0,0,0,0,0,0.01,0.30,0.01,0.30,0,120,104.9,97,82.9,67,45.3,36,20.9,10,6.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,12.6,9.5,5.6,2.7,1.4,1,0,0,0,0,0,0,0,0,0,0E
5.530051508,4.401215496,3.853660098,3.080703532,2.275187289,1.656960453,1.374883246,0.934422675,0.553855234,0.236837956,0.143428356,0,0,0,0,0,0,0,0,0,,30.4,262.3,4.4063,240,4.1663,0,0,0,0,0,0,0,0,0,3,365,11.7,45,50,0,0,0,0,0,0.00,0.30,0.00,0.30,0,116,95.3,85,70.1,54,41.1,35,25.1,16,7.7,5,0,0,0,0,0,0,0,0,0,19.1,17.4,16.5,14.1,11.4,8.4,7,4.8,2.9,1.7,1.2,0,0,0,0,0,0,0,0,0,0E
5.206430248,4.345216742,3.944157592,3.480730828,2.845722279,1.919720158,1.492324263,1.080849978,0.714073324,0.579684037,0.513460219,0.437969197,0.358684832,0,0,0,0,0,0,0,,30.4,262.3,4.4063,240,4.1663,0,0,0,0,0,0,0,0,0,4,793,13.6,90,52,0,0,0,0,0,0.00,0.00,0.00,0.00,0,92,78,71.4,63.7,53,37,29.4,21.9,15,12.4,11.1,9.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.6,3.7,2.1,1.5,1,0,0,0,0,0,0,0,0,N
8.636466576,7.621831803,7.069250771,6.17733558,5.14081486,3.769994372,3.132753156,2.361685982,1.594529397,1.092096006,0.87777671,0.842130029,0.788703688,0,0,0,0,0,0,0,,30.4,262.3,4.4063,240,4.1663,0,0,0,0,0,0,0,0,0,5,701,19,90,52,0,0,0,0,0,0.01,0.30,0.03,0.50,0,95,84,78,68.3,57,42,35,26.5,18,12.4,10,9.6,9,0,0,0,0,0,0,0,0,0,30,27.2,23.7,19,16.6,11.4,6.8,3.7,2.6,1.7,0,0,0,0,0,0,0,0,0E
15.06320818,13.41988368,12.51804941,11.05089838,9.325364108,7.001141078,5.899844796,4.543845806,3.160423434,2.227482293,1.820196912,1.751766428,1.648790023,0,0,0,0,0,0,0,,30.4,262.3,4.4063,240,4.1663,0,0,0,0,0,0,0,0,0,6,670,28.6,63,52,0,0,0,0,0,0.03,0.30,0.03,1.00,0,95,84,78,68.3,57,42,35,26.5,18,12.4,10,9.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4,24.1,15.5,8.3,5.8,3.5,1.8,0,0,0,0,0,0,0,0E
0,0,0,11.16623516,9.058913926,7.108187992,6.01589094,4.834838987,3.328958657,2.016236743,1.418990347,0,0,0,0,0,0,0,0,0,,27.6,277.7,4.5416,0,4.5416,0,0,0,0,0,0,0,0,0,1,365,19,88,54.5,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,121.6,99,78,66.2,53.4,37,22.6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,8.3,4,0,0,0,0,0,0,0,0,N
0,0,0,18.74154608,15.45890046,12.36556981,10.60478671,8.671854599,6.150246342,3.876116598,2.805010702,0,0,0,0,0,0,0,0,0,,27.6,277.7,4.5416,0,4.5416,0,0,0,0,0,0,0,0,0,2,365,28.6,88,54.5,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,121.6,99,78,66.2,53.4,37,22.6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,39.6,280.7,4.043,610,3.433,0,0,0,0,0,0,0,0,0,1,365,11.6,0,18,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,7.1,4.8,3.1,2.4,1.8,1.2,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,39.3,280.3,4.0688,560,3.5088,0,0,0,0,0,0,0,0,0,1,365,11.6,0,18,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,8.6,5.8,3.7,2.8,2.1,1.4,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50.9,257,3.3246,660,2.6646,0,0,0,0,0,0,0,0,0,1,922,13,0,31,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,5.9,4.2,3.4,2.8,2.1,1.5,1.2,1.1,1,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,48.4,270.6,3.6202,270,3.3502,0,0,0,0,0,0,0,0,0,1,467,13,0,30,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.6,5.2,3.8,2.5,1.7,1.3,1.2,1,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45.4,284.1,3.5814,70,3.5114,0,0,0,0,0,0,0,0,0,1,613,13,0,26,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.9,5.5,3.7,2.1,1.5,1.2,1.1,1,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44.5,295.5,3.423,10,3.413,0,0,0,0,0,0,0,0,0,1,1793,13,0,20,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8.8,8.2,6.5,4.7,3.3,2.7,2,1.4,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44.2,279.1,3.7234,290,3.4334,0,0,0,0,0,0,0,0,0,1,628,13,0,29,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8.3,7.5,5.3,3.3,2.2,1.7,1.4,1,0,0,0,0,0,0,0,N
4.691161524,3.845456426,3.243065717,2.5084793,1.668498701,0.911650627,0.641913267,0.402761733,0.206889186,0.083115114,0,0,0,0,0,0,0,0,0,0,,37.2,279.5,4.2649,640,3.6249,0,0,0,0,0,0,0,0,0,1,365,11.6,45,10.7,0,0,0,0,0,0.00,0.20,0.01,0.20,0,102,86,74.3,59.6,42,25,18.5,12.4,7,3.2,0,0,0,0,0,0,0,0,0,0,20.1,18.4,17.3,15.8,13.8,10.3,8.5,6.5,4.4,2.8,0,0,0,0,0,0,0,0,0,0,0E
6.23911116,4.867032939,4.353897763,3.700517658,2.824740262,1.854293489,1.416423965,0.958007457,0.458651233,0.186585094,0.096397853,0.018774804,0,0,0,0,0,0,0,0,,30.39,262.27,4.4079,185,4.2229,4.5,0.7,2.4,23.6,0,-23,-23,25,0,1,365,11.198,45,5.8,273,0.5,120,0.01,1,0.05,0.50,0.10,30.00,0,137,111,101,88,70,49,39,28,15,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,18.9,11.6,7.7,4.8,2.4,1.4,1.1,0.9,0.6,0.3,0.2,0,N
8.216694647,5.599409448,4.151144676,3.258127955,2.262557212,1.545875312,1.204692203,0.798665414,0.387384039,0.155551046,0.096397853,0.042542342,0,0,0,0,0,0,0,0,,30.39,262.27,4.4079,185,4.2229,4.5,0.7,2.4,23.6,0,-23,-23,25,0,2,365,11.198,45,5.8,273,0.5,120,0.01,1,0.05,0.50,0.10,30.00,0,173,125,97,79,58,42,34,24,13,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,15.1,8.2,6.1,4.4,2.3,1.4,1.1,0.9,0.6,0.4,0.2,0,N
6.400656072,5.231263991,4.76371352,3.60147236,2.72974495,1.899033365,1.459381835,0.877784068,0.458651233,0.218430527,0.155551046,0.068647854,0,0,0,0,0,0,0,0,,30.39,262.27,4.4079,185,4.2229,4.5,0.7,2.4,23.6,0,-23,-23,25,0,3,365,11.198,45,5.8,273,0.5,120,0.01,1,0.03,0.50,0.10,30.00,0,140,118,109,86,68,50,40,26,15,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,22.4,17,11.2,8.9,6.5,3.7,1.8,1.3,1,0.6,0.4,0.2,0,N
8.104713056,6.780005044,6.078202145,5.074674417,3.949892216,2.96814873,2.401297492,1.721070075,0.958007457,0.458651233,0.251002765,0.125438549,0,0,0,0,0,0,0,0,,30.39,262.27,4.4079,185,4.2229,4.5,0.7,2.4,23.6,0,-23,-23,25,0,4,365,11.198,45,5.8,273,0.5,120,0.01,1,0.01,0.50,0.10,5.00,0,171,147,134,115,93,73,61,46,28,15,9,5,0,0,0,0,0,0,0,0,0,0,0,0,24.2,22.9,22.5,22.1,20.5,14.9,11.5,7.9,4.5,2.4,1.7,1.2,0,0,0,0,N
0,0,0,0,4.051201678,2.62494952,1.939083852,1.160895884,0.59245933,0.314972512,0.230830979,0.154334807,0.086081055,0.024524161,0,0,0,0,0,0,,37.2,279.5,4.2649,640,3.6249,0,0,0,0,0,0,0,0,1,1,365,12.5,39,14,0,1,0,0.1,0,0.01,20.00,0.01,50.00,0,0,0,0,0,78.5,53.7,41.2,26.3,14.6,8.4,6.4,4.5,2.7,0.9,0,0,0,0,0,0,17.1,15.6,14.9,13.9,11.7,9.5,8.38,7.1,5.39,4.12,3.61,3.04,2.42,1.91,1.67,1.42,1.17,0.96,0.85,0.68,0T
0,0,0,0,8.117687272,5.491693361,4.180786483,2.633938585,1.437191958,0.813594815,0.614963161,0.427957268,0.25296039,0.081649558,0,0,0,0,0,0,,37.2,279.5,4.2649,640,3.6249,0,0,0,0,0,0,0,0,1,2,365,19.77,39,14,0,1,0,0.1,0,0.01,20.00,0.05,30.00,0,0,0,0,0,78.5,53.7,41.2,26.3,14.6,8.4,6.4,4.5,2.7,0.9,0,0,0,0,0,0,0,38.5,36.4,33.5,28.6,23.3,21.2,18.3,14.1,10.9,9.47,7.93,6.21,4.7,4.05,3.37,2.77,2.31,2.03,0,0T
0,0,0,0,13.73506451,9.621399845,7.505012089,4.927086519,2.837643155,1.689991022,1.309676764,0.941356917,0.583132221,0.208188673,0,0,0,0,0,0,,37.2,279.5,4.2649,640,3.6249,0,0,0,0,0,0,0,0,1,3,365,29.66,39,14,0,1,0,0.1,0,0.03,20.00,0.05,50.00,0,0,0,0,0,78.5,53.7,41.2,26.3,14.6,8.4,6.4,4.5,2.7,0.9,0,0,0,0,0,0,0,0,0,0,0,0,37.6,33.4,26,20,16.9,13.5,9.87,6.93,5.5,4.04,2.89,2.23,1.89,1.42,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37.2,279.5,4.2649,640,3.6249,0,0,0,0,0,0,0,0,1,4,365,12.5,39,14,0,1,0,0.1,0,0.00,0.00,0.01,10.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,14.6,13.9,12.9,10.7,8.48,7.37,6.08,4.37,3.11,2.59,2.03,1.41,0.94,0.71,0.51,0.31,0.17,0.1,0.01,0E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37.2,279.5,4.2649,640,3.6249,0,0,0,0,0,0,0,0,1,5,365,19.77,39,14,0,1,0,0.1,0,0.00,0.00,0.03,10.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3,34.2,31.3,26.4,21.1,19.1,16.2,11.9,8.73,7.31,5.76,4.04,2.54,1.88,1.22,0.65,0.31,0.17,0,0E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37.2,279.5,4.2649,640,3.6249,0,0,0,0,0,0,0,0,1,6,365,29.66,39,14,0,1,0,0.1,0,0.00,0.00,0.05,10.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35.5,31.2,23.8,17.9,14.8,11.3,7.69,4.76,3.33,1.88,0.82,0.36,0.2,0,0E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,64.86,212.18,2.6122,184,2.4282,0,0,0,0,0,0,0,0,0,1,365,20.2,45,8.1,0,0,0,0,0,0.00,0.00,0.02,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.73,14.45,12.05,9.57,7.35,5.9,4.46,3.09,2.24,1.82,1.19,0.56,0.28,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,64.86,212.18,2.6122,184,2.4282,0,0,0,0,0,0,0,0,0,2,365,20.2,45,8.1,0,0,0,0,0,0.00,0.00,0.01,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21,9.42,7.76,6.03,3.85,2.51,1.92,1.35,0.8,0.46,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,64.86,212.18,2.6122,184,2.4282,0,0,0,0,0,0,0,0,0,3,366,20.2,45,8.1,0,0,0,0,0,0.00,0.00,0.02,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,9.56,8.57,7.5,6.26,5.21,4.43,3.47,2.59,1.74,1.36,0.99,0.58,0.34,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,64.86,212.18,2.6122,184,2.4282,0,0,0,0,0,0,0,0,0,4,365,20.2,45,8.1,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.99,9.52,8.78,7.95,6.67,5.44,4.66,3.61,2.65,1.88,1.39,0.73,0.25,0.09,0,0,0,0,0,0,N
1.99719872,1.583566753,1.371292471,1.137137597,0.845920645,0.62006113,0.528285566,0.427760195,0.319666386,0.216190368,0.156870578,0,0,0,0,0,0,0,0,0,,64.86,212.18,2.6122,184,2.4282,0,0,0,0,0,0,0,0,0,5,365,20.2,45,8.1,0,0,0,0,0,0.00,0.30,0.00,2.00,0,19.72,15.7,13.63,11.34,8.48,6.25,5.34,4.34,3.26,2.22,1.62,0,0,0,0,0,0,0,0,0,0,22.01,14.47,11.69,9.35,7.49,6.63,5.66,4.41,3.4,2.97,2.44,1.73,0.9,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,64.86,212.18,2.6122,184,2.4282,0,0,0,0,0,0,0,0,0,6,365,27.5,45,8.1,0,0,0,0,0,0.00,0.00,0.03,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,9.49,6.63,4.86,4.04,2.99,1.61,0.75,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,64.86,212.18,2.6122,184,2.4282,0,0,0,0,0,0,0,0,0,7,365,27.5,45,8.1,0,0,0,0,0,0.00,0.00,0.01,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.43,10.8,7.73,5.31,4.26,3.16,1.99,1.05,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,64.86,212.18,2.6122,184,2.4282,0,0,0,0,0,0,0,0,0,8,366,27.5,45,8.1,0,0,0,0,0,0.00,0.00,0.05,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.49,13.88,10.84,9.5,8.03,5.78,3.95,3.1,2.23,1.34,0.79,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,64.86,212.18,2.6122,184,2.4282,0,0,0,0,0,0,0,0,0,9,365,27.5,45,8.1,0,0,0,0,0,0.00,0.00,0.01,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.85,11.87,9.82,7.68,5.4,3.62,2.69,1.73,0.87,0.34,0,0,0,0,0,0,N
3.298849019,2.654938443,2.320412123,1.947483906,1.476547563,1.104132848,0.950443264,0.780097472,0.593984601,0.411936822,0.305131837,0,0,0,0,0,0,0,0,0,,64.86,212.18,2.6122,184,2.4282,0,0,0,0,0,0,0,0,0,10,365,27.5,45,8.1,0,0,0,0,0,0.00,0.30,0.10,2.00,0,19.72,15.7,13.63,11.34,8.48,6.25,5.34,4.34,3.26,2.22,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.74,11.63,10.03,8.19,5.94,4.89,3.8,2.46,1.41,1.27,1.15,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.25,236.78,2.6684,80,2.5884,0,0,0,0,0,0,0,0,0,1,365,20.2,72,29.3,0,0,0,0,0,0.00,0.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,8.56,6.07,4.68,3.61,3.09,2.56,2.16,1.82,1.65,1.46,1.16,0.9,0.78,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.25,236.78,2.6684,80,2.5884,0,0,0,0,0,0,0,0,0,2,365,20.2,72,29.3,0,0,0,0,0,0.00,0.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08,5.48,4.81,3.98,3.2,2.8,2.38,1.91,1.46,1.24,0.94,0.63,0.35,0.23,0,0,0,0,0,N
3.724863368,2.491073239,2.004262035,1.702188106,1.363436734,0.955169125,0.838825506,0.710874835,0.555871901,0.418065342,0.346690121,0.265603099,0.148627175,0.047797905,0.020548304,0,0,0,0,0,,49.25,236.78,2.6684,80,2.5884,0,0,0,0,0,0,0,0,0,3,366,20.2,72,29.3,0,0,0,0,0,0.00,3.00,0.10,3.00,0,38.8,25.91,20.83,17.68,14.15,9.9,8.69,7.36,5.75,4.32,3.58,2.74,1.53,0.49,0.21,0,0,0,0,0,5.01,4.78,4.65,4.49,4.29,3.79,3.46,3.09,2.56,1.99,1.7,1.39,1.02,0.77,0.64,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.25,236.78,2.6684,80,2.5884,0,0,0,0,0,0,0,0,0,4,365,20.2,72,29.3,0,0,0,0,0,0.00,0.00,0.02,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.55,14.9,12.87,10.71,7.76,4.1,2.89,2.54,2.16,1.78,1.45,1.3,0,0,0,0,0,N
2.559082315,1.890166312,1.615846554,1.293347063,0.924405894,0.704138373,0.623281702,0.544313021,0.44216808,0.344760358,0.29843363,0.235656428,0.149595035,0.055570943,0,0,0,0,0,0,,49.25,236.78,2.6684,80,2.5884,0,0,0,0,0,0,0,0,0,5,365,20.2,72,29.3,0,0,0,0,0,0.00,2.00,0.02,2.00,0,26.62,19.64,16.78,13.42,9.58,7.29,6.45,5.63,4.57,3.56,3.08,2.43,1.54,0.57,0,0,0,0,0,0,6.65,5.89,5.56,5.16,4.67,3.99,3.3,2.6,2.16,1.81,1.64,1.46,1.19,0.96,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.25,236.78,2.6684,80,2.5884,0,0,0,0,0,0,0,0,0,6,365,27.5,72,29.3,0,0,0,0,0,0.00,0.00,0.01,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,9.02,7.18,6.29,5.34,4.27,3.56,3.21,2.84,2.17,1.6,1.31,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.25,236.78,2.6684,80,2.5884,0,0,0,0,0,0,0,0,0,7,365,27.5,72,29.3,0,0,0,0,0,0.00,0.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.02,10.48,9.43,8.18,7.09,6.44,5.57,4.57,3.58,3.07,2.5,1.79,1.18,0.91,0,0,0,0,0,N
5.918799706,4.050089075,3.299231443,2.828186156,2.294173177,1.640125728,1.451049875,1.241363825,0.984388606,0.752463597,0.630688577,0.49056781,0.283745748,0.097344331,0.043910307,0,0,0,0,0,,49.25,236.78,2.6684,80,2.5884,0,0,0,0,0,0,0,0,0,8,366,27.5,72,29.3,0,0,0,0,0,0.00,3.00,0.01,3.00,0,38.8,25.91,20.83,17.68,14.15,9.9,8.69,7.36,5.75,4.32,3.58,2.74,1.53,0.49,0.21,0,0,0,0,0,12.33,11.59,11.18,10.38,8.91,7.64,6.98,6.11,5.06,4.1,3.51,2.89,2.18,1.59,1.29,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.25,236.78,2.6684,80,2.5884,0,0,0,0,0,0,0,0,0,9,365,27.5,72,29.3,0,0,0,0,0,0.00,0.00,0.03,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,12.04,7.58,5.92,5.19,4.37,3.44,2.76,2.44,0,0,0,0,0,N
